Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
4.18267E+14,2 to 9 Years,B.Tech,56-107,Dublin,Ireland,53.1424,-7.6921,Intern,96875,30-01-2023,Male,UX/UI Designer,User Experience Designer,Indeed,"User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Shriram Transport Finance Company
1.58466E+15,0 to 8 Years,BA,56-112,Male,Maldives,3.2028,73.2207,Temporary,105696,29-01-2022,Female,Chemical Engineer,Quality Control Engineer,Monster,"Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Britannia Industries
1.97399E+15,0 to 8 Years,M.Com,63-85,Riga,Latvia,56.8796,24.6032,Temporary,82546,26-04-2022,Both,HR Coordinator,Benefits Coordinator,FlexJobs,Employee benefits administration Benefits compliance HRIS Benefits communication,International Business Machines
6.15225E+14,1 to 8 Years,BA,65-88,Sucre (de jure),Bolivia,-16.2902,-63.5887,Contract,73781,29-05-2022,Male,Marketing Manager,Brand Manager,Dice,Brand strategy development Brand identity and design Brand storytelling Marketing campaigns Brand performance measurement Creative thinking Strong communication skills,Ameriprise Financial
1.23042E+15,4 to 12 Years,B.Tech,60-87,Sucre (de jure),Bolivia,-16.2902,-63.5887,Temporary,41684,25-10-2022,Male,Social Worker,Child Welfare Worker,SimplyHired,Child welfare policies and regulations Child protective services Child development Crisis intervention Case management Cultural competence Interviewing and assessment skills Court procedures Documentation Empathy Communication skills,Pacific Life
7.71979E+14,1 to 11 Years,B.Com,59-89,Khartoum,Sudan,12.8628,30.2176,Full-Time,43813,07-10-2022,Both,Pediatrician,General Pediatrician,FlexJobs,Pediatrics Pediatric care Diagnosis and treatment Pediatric medical procedures Patient care Communication skills,AT&T
2.61076E+15,2 to 9 Years,M.Com,63-97,Praia,Cabo Verde,16.5388,-23.0418,Intern,112972,20-02-2022,Female,Social Worker,Mental Health Counselor,SimplyHired,Counseling techniques Psychotherapy Mental health assessment Treatment planning Crisis intervention Ethical standards Empathy and active listening Cultural competence Documentation Communication skills Self-care Licensing and certification,Downer Group
2.48694E+15,0 to 10 Years,BA,58-122,Luxembourg,Luxembourg,49.8153,6.1296,Part-Time,93213,10-06-2023,Both,Social Media Manager,Social Media Analyst,Idealist,"Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Honeywell International
2.38297E+15,5 to 8 Years,B.Tech,58-89,Bissau,Guinea-Bissau,11.8037,-15.1804,Intern,84519,07-01-2023,Both,Speech Therapist,Adult Speech Therapist,Dice,Adult speech therapy Speech-language assessment Rehabilitation techniques Swallowing disorders Communication skills,Cholamandalam Investment and Finance Company
2.90176E+15,2 to 15 Years,B.Tech,58-107,Basseterre,St. Kitts and Nevis,17.3578,-62.7829,Temporary,105936,23-12-2022,Both,Litigation Attorney,Family Law Attorney,Jobs2Careers,Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,TD Ameritrade Holding Corporation
2.64146E+15,1 to 12 Years,MCA,62-119,Amsterdam,Netherlands,52.1326,5.2913,Temporary,13488,05-03-2022,Both,Sales Associate,Retail Sales Associate,FlexJobs,Customer service Sales techniques Product knowledge Cash handling Communication skills,Dixons Carphone
1.0918E+15,1 to 13 Years,BBA,62-92,Damascus,Syrian Arab Republic,34.8021,38.9968,Intern,124470,11-04-2023,Both,Executive Assistant,Office Manager,The Muse,Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,Tenet Healthcare
1.56143E+15,4 to 13 Years,MCA,56-118,Funafuti,Tuvalu,-7.1095,177.6493,Full-Time,55162,28-02-2022,Female,Urban Planner,Transportation Planner,LinkedIn,Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Williams
2.99377E+15,2 to 10 Years,BA,64-84,Dushanbe,Tajikistan,38.861,71.2761,Temporary,128815,23-12-2022,Male,Litigation Attorney,Family Law Attorney,Jobs2Careers,Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,AES
2.86212E+15,3 to 12 Years,M.Com,56-128,Papeete,French Polynesia,-17.6797,-149.4068,Part-Time,103312,22-02-2023,Both,Environmental Consultant,Sustainability Consultant,ZipRecruiter,Sustainability consulting Sustainability assessments Sustainable practices Green building standards Environmental policies Client communication,AECOM
1.61901E+15,5 to 15 Years,BCA,55-113,Bangui,Central African Republic,6.6111,20.9394,Temporary,68827,11-01-2022,Female,Software Engineer,Frontend Developer,Idealist,"Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization",Sun TV Network
1.98863E+15,4 to 15 Years,M.Tech,60-118,Lilongwe,Malawi,-13.2543,34.3015,Temporary,45891,19-09-2022,Both,Systems Analyst,Business Systems Analyst,USAJOBS,Business systems analysis Requirements gathering Process improvement,BMW Group
1.9185E+15,3 to 11 Years,BA,62-112,Khartoum,Sudan,12.8628,30.2176,Temporary,21618,03-09-2022,Male,Quality Assurance Analyst,Quality Assurance Manager,Internships.com,Quality assurance processes and methodologies Quality metrics and KPIs Audit and compliance Team leadership and management Continuous improvement initiatives,Apollo Global Management
2.32692E+15,1 to 12 Years,MCA,55-127,Abuja,Nigeria,9.082,8.6753,Full-Time,33022,19-05-2023,Male,UI Developer,UX/UI Designer,Internships.com,User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,Otis Worldwide
1.99173E+14,1 to 8 Years,B.Tech,61-88,Beijing,China,35.8617,104.1954,Full-Time,69336,13-05-2022,Both,Nurse Manager,Clinical Nurse Manager,LinkedIn,Clinical nursing Patient assessment Care planning Staff development Healthcare protocols Communication skills Problem-solving abilities,Alibaba Health Information Technology
4.82055E+14,0 to 11 Years,PhD,58-86,Addis Ababa,Ethiopia,9.145,40.4897,Contract,32863,13-10-2022,Female,Paralegal,Real Estate Paralegal,Jobs2Careers,Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,United Technologies Corporation
2.82496E+15,3 to 9 Years,BA,61-114,Ngerulmud,Palau,7.5149,134.5825,Temporary,125440,26-07-2022,Male,Social Media Manager,Social Media Strategist,Dice,Social media marketing strategy development Content planning and creation Social media advertising and targeting Data-driven decision-making Social media trends and platform updates,Sonic Healthcare
2.75083E+15,4 to 14 Years,BBA,62-84,Sanaa,Yemen,15.5527,48.5164,Contract,117475,16-08-2023,Male,Project Manager,IT Project Manager,SimplyHired,Project management Team leadership Risk management Budgeting Communication skills,Huawei Technologies
2.75911E+15,3 to 15 Years,PhD,58-118,Kinshasa,Democratic Republic Of Congo,-4.0383,21.7587,Full-Time,55101,27-12-2022,Both,Technical Writer,Content Writer,FlexJobs,Writing skills Content creation SEO knowledge Research skills Grammar and proofreading,Bharti Airtel
6.59329E+14,2 to 13 Years,B.Com,55-91,Singapore,Singapore,1.3521,103.8198,Contract,127661,11-06-2023,Both,Data Engineer,Big Data Engineer,Stack Overflow Jobs,"Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing",Salesforce
2.68181E+15,1 to 12 Years,PhD,58-115,Manama,Bahrain,26.0667,50.5577,Temporary,48565,16-08-2023,Male,HR Coordinator,Benefits Coordinator,The Muse,Employee benefits administration Benefits compliance HRIS Benefits communication,China Construction Bank
2.73517E+15,1 to 10 Years,B.Com,63-89,Kyiv (also known as Kiev),Ukraine,48.3794,31.1656,Contract,97636,04-07-2023,Female,Environmental Engineer,Environmental Consultant,Idealist,Environmental assessments Regulatory compliance Environmental impact analysis,National Australia Bank (NAB)
4.09698E+14,2 to 14 Years,PhD,62-92,BogotÃƒÂ¡,Colombia,4.5709,-74.2973,Intern,78548,20-06-2023,Female,Customer Success Manager,Account Manager,Idealist,Account management Customer relationship management Sales and negotiation Business development Client needs analysis,Deutsche Telekom AG
1.54867E+15,3 to 8 Years,MCA,63-106,"Malabo (de jure),",Equatorial Guinea,1.6508,10.2679,Temporary,17892,29-08-2022,Male,Marketing Director,Digital Marketing Director,Jobs2Careers,Digital marketing strategy Marketing analytics Team leadership Content marketing SEO and SEM proficiency,Genuine Parts
2.94141E+15,2 to 8 Years,M.Com,57-129,City of Victoria,"Hong Kong SAR, China",22.3964,114.1095,Intern,115253,31-05-2023,Female,QA Analyst,Software QA Tester,The Muse,"Software quality assurance Test planning Test case design Test execution Defect tracking Test automation (e.g., Selenium)",Fidelity National Financial
4.49424E+14,4 to 14 Years,M.Com,61-81,Port-au-Prince,Haiti,18.9712,-72.2852,Full-Time,71907,18-03-2022,Male,Copywriter,SEO Copywriter,USAJOBS,"SEO (Search Engine Optimization) Keyword research SEO-friendly content On-page optimization Meta tags SEO tools (e.g., SEMrush)",Travelers
2.15502E+15,4 to 14 Years,B.Com,64-113,Libreville,Gabon,-0.8037,11.6094,Intern,63618,05-01-2023,Male,Supply Chain Manager,Demand Planner,CareerBuilder,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Halma
3.02037E+15,4 to 12 Years,M.Tech,63-107,Vienna,Austria,47.5162,14.5501,Full-Time,67120,09-02-2022,Female,IT Manager,IT Director,CareerBuilder,Strategic IT planning Leadership and management Budgeting and financial management IT governance and compliance Vendor management Cybersecurity and risk management Project management Cloud computing Network infrastructure Enterprise software systems,Alumina Limited
2.8486E+15,2 to 14 Years,B.Tech,60-109,Hanoi,Vietnam,14.0583,108.2772,Contract,16164,17-11-2022,Both,Sales Manager,Sales Team Leader,Snagajob,Sales leadership Team management Sales strategy and planning,Lendlease Group
2.08448E+15,5 to 10 Years,M.Tech,56-99,Tripoli,Libya,26.3351,17.2283,Full-Time,108069,22-08-2023,Female,Family Nurse Practitioner,Pediatric Nurse Practitioner,Dice,Pediatric healthcare Pediatric assessment Pediatric treatment Patient education Pediatric pharmacology,United Airlines Holdings
1.26964E+15,4 to 8 Years,M.Tech,63-90,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,134516,04-04-2022,Both,Market Research Analyst,Market Research Coordinator,Jobs2Careers,Market research coordination Survey design and administration Data analysis,Lumen Technologies
3.04461E+15,3 to 11 Years,MBA,64-119,Manila,Philippines,12.879721,121.774017,Full-Time,53750,02-01-2023,Both,Sales Consultant,Sales Advisor,FlexJobs,Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills,Ulta Beauty
4.54989E+14,5 to 12 Years,MCA,58-82,Dhaka,Bangladesh,23.685,90.3563,Full-Time,69205,04-09-2023,Female,Finance Manager,Accounting Manager,Jobs2Careers,Accounting principles Financial reporting Team management Budgeting Financial analysis,Kellogg
2.84141E+13,2 to 8 Years,BCA,58-117,Majuro,Marshall Islands,7.1315,171.1845,Full-Time,20361,06-03-2022,Female,Purchasing Agent,Procurement Specialist,SimplyHired,Negotiation skills Vendor management Supply chain knowledge Contract management Analytical skills,MTU Aero Engines AG
1.23513E+15,3 to 15 Years,M.Com,58-111,Conakry,Guinea,9.9456,-9.6966,Full-Time,62958,01-09-2022,Female,Financial Advisor,Retirement Planner,Stack Overflow Jobs,Retirement planning Social security Investment products Tax planning Estate planning,Analog Devices
1.8797E+15,1 to 10 Years,MBA,59-118,Damascus,Syrian Arab Republic,34.8021,38.9968,Part-Time,110253,26-04-2022,Male,Speech Therapist,Pediatric Speech Therapist,USAJOBS,Pediatric speech therapy Speech-language assessment Individualized treatment plans Child development Communication skills,NCR
1.42165E+15,4 to 13 Years,BBA,65-115,Porto-Novo,Benin,9.3077,2.3158,Contract,92886,12-09-2023,Male,Copywriter,SEO Copywriter,Snagajob,"SEO (Search Engine Optimization) Keyword research SEO-friendly content On-page optimization Meta tags SEO tools (e.g., SEMrush)",Deutsche Lufthansa AG
1.85878E+15,5 to 11 Years,BA,61-87,Beijing,China,35.8617,104.1954,Contract,82406,10-08-2023,Male,Email Marketing Specialist,Deliverability Analyst,CareerBuilder,"Email deliverability best practices Spam filter testing List hygiene Blacklist monitoring Email authentication (e.g., SPF, DKIM) Deliverability metrics analysis Troubleshooting deliverability issues Communication skills Data analysis Attention to detail",Intel
7.97966E+14,1 to 11 Years,B.Com,55-129,Belmopan,Belize,17.1899,-88.4976,Contract,71413,03-05-2023,Both,Office Manager,Facilities Manager,Internships.com,Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,TD Ameritrade Holding Corporation
2.36349E+15,4 to 12 Years,BBA,59-104,Kathmandu,Nepal,28.3949,84.124,Temporary,90695,24-12-2022,Male,Network Technician,Network Security Specialist,Jobs2Careers,Network security Cybersecurity Intrusion detection Security analysis Firewall management,Bed Bath & Beyond
2.60062E+15,3 to 14 Years,PhD,58-89,Dublin,Ireland,53.1424,-7.6921,Intern,92685,18-01-2022,Male,Human Resources Manager,Employee Relations Specialist,FlexJobs,Employee conflict resolution HR compliance Employee engagement Communication skills,Regions Financial
2.201E+15,5 to 13 Years,B.Com,55-117,Thimphu,Bhutan,27.5142,90.4336,Full-Time,50430,18-07-2022,Male,Veterinarian,Small Animal Veterinarian,ZipRecruiter,Veterinary medicine Small animal care and surgery Animal diagnostics Preventive medicine Client communication Surgical skills Radiology Anesthesia Laboratory diagnostics Compassion and empathy Problem-solving Attention to detail,Mahindra & Mahindra
